Id de empleado,Fecha y hora de interacción,Id del caso,Tipo de interacci�n,Id de cliente,Cola,Tipo de cliente,Duraci�n
EMP0172,1/9/2025 20:52,CASE005212,chat,CL11461,pre-venta,vendedor,602
EMP0276,3/10/2025 17:25,CASE005213,chat,CL82551,post-venta,vendedor,542
EMP0234,2/1/2025 19:01,CASE005214,chat,CL82754,reclamos,comprador,423
EMP0119,1/2/2025 09:09,CASE005215,chat,CL28530,pre-venta,comprador,553
EMP0008,3/20/2025 09:02,CASE005216,chat,CL26152,post-venta,vendedor,885
EMP0064,2/6/2025 20:42,CASE005217,chat,CL15475,reclamos,vendedor,342
EMP0157,3/28/2025 23:13,CASE005218,teléfono,CL10659,reclamos,comprador,524
EMP0147,2/4/2025 03:30,CASE005219,teléfono,CL85067,reclamos,comprador,815
EMP0137,3/16/2025 07:58,CASE005220,teléfono,CL88204,pre-venta,comprador,749
EMP0072,3/13/2025 01:57,CASE005221,chat,CL61653,reclamos,comprador,531
EMP0015,1/20/2025 11:35,CASE005222,chat,CL80405,reclamos,vendedor,624
EMP0091,3/25/2025 21:53,CASE005223,chat,CL81765,post-venta,vendedor,655
EMP0269,2/21/2025 23:30,CASE005224,chat,CL21157,pre-venta,comprador,616
EMP0099,3/15/2025 05:07,CASE005225,chat,CL49936,pre-venta,comprador,814
EMP0292,1/6/2025 21:05,CASE005226,teléfono,CL37532,pre-venta,comprador,640
EMP0010,3/4/2025 04:16,CASE005227,chat,CL55069,reclamos,vendedor,736
EMP0023,2/1/2025 02:32,CASE005228,chat,CL37752,reclamos,vendedor,621
EMP0279,3/3/2025 18:46,CASE005229,teléfono,CL64087,post-venta,vendedor,356
EMP0068,2/28/2025 20:20,CASE005230,teléfono,CL94663,pre-venta,vendedor,456
EMP0133,3/2/2025 22:46,CASE005231,teléfono,CL77181,reclamos,vendedor,481
EMP0004,3/7/2025 23:53,CASE005232,teléfono,CL28671,pre-venta,vendedor,570
EMP0105,2/1/2025 12:18,CASE005233,teléfono,CL31096,reclamos,vendedor,849
EMP0225,3/28/2025 08:40,CASE005234,chat,CL34116,reclamos,vendedor,643
EMP0240,1/13/2025 07:14,CASE005235,teléfono,CL38939,post-venta,comprador,587
EMP0232,1/17/2025 11:15,CASE005236,teléfono,CL90856,pre-venta,comprador,748
EMP0118,2/22/2025 07:17,CASE005237,chat,CL43127,pre-venta,comprador,425
EMP0018,1/27/2025 14:31,CASE005238,teléfono,CL35470,reclamos,vendedor,541
EMP0126,1/25/2025 19:39,CASE005239,teléfono,CL25023,reclamos,vendedor,523
EMP0199,2/2/2025 02:51,CASE005240,chat,CL33770,reclamos,vendedor,647
EMP0104,3/20/2025 09:17,CASE005241,teléfono,CL97946,post-venta,vendedor,707
EMP0112,2/21/2025 16:14,CASE005242,teléfono,CL84356,pre-venta,vendedor,656
EMP0014,3/16/2025 01:26,CASE005243,chat,CL17128,post-venta,comprador,658
EMP0266,3/5/2025 10:32,CASE005244,chat,CL81939,pre-venta,comprador,556
EMP0105,3/30/2025 12:58,CASE005245,chat,CL70458,post-venta,comprador,638
EMP0295,2/21/2025 07:45,CASE005246,teléfono,CL94498,post-venta,comprador,499
EMP0229,3/6/2025 19:27,CASE005247,teléfono,CL82045,post-venta,vendedor,680
EMP0174,3/18/2025 14:39,CASE005248,teléfono,CL19587,reclamos,comprador,539
EMP0107,2/17/2025 00:43,CASE005249,teléfono,CL48096,pre-venta,vendedor,465
EMP0293,1/3/2025 20:41,CASE005250,chat,CL98039,pre-venta,vendedor,604
EMP0239,3/10/2025 10:44,CASE005251,chat,CL18829,post-venta,vendedor,370
EMP0003,1/3/2025 01:07,CASE005252,teléfono,CL42858,post-venta,comprador,776
EMP0248,2/12/2025 00:52,CASE005253,chat,CL22871,pre-venta,vendedor,695
EMP0135,1/18/2025 09:03,CASE005254,teléfono,CL35875,post-venta,comprador,640
EMP0245,2/9/2025 13:32,CASE005255,chat,CL86099,pre-venta,vendedor,405
EMP0052,1/7/2025 15:09,CASE005256,chat,CL73857,reclamos,comprador,515
EMP0038,1/1/2025 00:07,CASE005257,teléfono,CL53365,pre-venta,vendedor,604
EMP0063,3/1/2025 18:58,CASE005258,chat,CL56810,pre-venta,comprador,568
EMP0006,1/28/2025 08:27,CASE005259,chat,CL26805,post-venta,comprador,397
EMP0202,2/17/2025 19:20,CASE005260,chat,CL97988,reclamos,vendedor,442
EMP0128,1/14/2025 02:37,CASE005261,teléfono,CL95914,post-venta,comprador,566
EMP0122,2/13/2025 15:03,CASE005262,teléfono,CL40740,pre-venta,vendedor,446
EMP0122,2/24/2025 09:20,CASE005263,chat,CL23113,reclamos,comprador,764
EMP0172,3/9/2025 18:00,CASE005264,chat,CL47373,reclamos,vendedor,659
EMP0247,2/26/2025 18:27,CASE005265,chat,CL91201,reclamos,comprador,503
EMP0283,2/2/2025 18:16,CASE005266,teléfono,CL19149,reclamos,vendedor,740
EMP0109,2/9/2025 23:43,CASE005267,chat,CL35362,pre-venta,vendedor,716
EMP0193,1/14/2025 15:31,CASE005268,chat,CL51652,reclamos,vendedor,634
EMP0165,1/29/2025 19:00,CASE005269,chat,CL73682,post-venta,vendedor,595
EMP0251,3/2/2025 18:56,CASE005270,teléfono,CL69067,reclamos,vendedor,564
EMP0049,1/11/2025 01:06,CASE005271,teléfono,CL53036,pre-venta,comprador,535
EMP0039,1/20/2025 13:18,CASE005272,teléfono,CL90785,post-venta,comprador,439
EMP0164,3/17/2025 13:55,CASE005273,chat,CL96431,post-venta,comprador,783
EMP0194,1/8/2025 21:27,CASE005274,teléfono,CL50065,post-venta,comprador,537
EMP0068,2/19/2025 08:09,CASE005275,teléfono,CL86568,reclamos,comprador,603
EMP0258,3/10/2025 02:39,CASE005276,chat,CL29974,post-venta,comprador,490
EMP0104,1/29/2025 16:51,CASE005277,chat,CL84128,reclamos,comprador,568
EMP0274,1/13/2025 15:40,CASE005278,teléfono,CL84299,pre-venta,vendedor,942
EMP0169,2/22/2025 09:08,CASE005279,chat,CL57774,post-venta,comprador,512
EMP0219,3/27/2025 06:23,CASE005280,teléfono,CL51462,reclamos,vendedor,773
EMP0123,3/25/2025 16:30,CASE005281,teléfono,CL66139,pre-venta,comprador,596
EMP0228,2/28/2025 21:44,CASE005282,teléfono,CL32103,post-venta,comprador,681
EMP0167,1/27/2025 23:26,CASE005283,chat,CL10633,reclamos,comprador,749
EMP0154,2/23/2025 17:40,CASE005284,chat,CL51053,post-venta,vendedor,632
EMP0104,2/10/2025 18:51,CASE005285,chat,CL42266,reclamos,comprador,557
EMP0003,1/11/2025 00:11,CASE005286,teléfono,CL39035,post-venta,comprador,577
EMP0177,3/10/2025 16:17,CASE005287,teléfono,CL93995,reclamos,comprador,581
EMP0028,3/8/2025 00:04,CASE005288,teléfono,CL67163,post-venta,comprador,823
EMP0144,1/27/2025 07:23,CASE005289,chat,CL46264,pre-venta,vendedor,421
EMP0123,3/2/2025 17:14,CASE005290,chat,CL57118,reclamos,vendedor,387
EMP0116,1/22/2025 04:08,CASE005291,teléfono,CL27603,reclamos,vendedor,395
EMP0022,3/29/2025 07:23,CASE005292,chat,CL99073,pre-venta,vendedor,492
EMP0097,2/6/2025 12:04,CASE005293,chat,CL53458,reclamos,comprador,684
EMP0049,2/27/2025 15:38,CASE005294,teléfono,CL72908,reclamos,vendedor,691
EMP0284,1/8/2025 18:06,CASE005295,teléfono,CL70666,reclamos,comprador,527
EMP0236,3/2/2025 19:01,CASE005296,chat,CL68373,post-venta,vendedor,596
EMP0064,1/3/2025 08:10,CASE005297,teléfono,CL57020,pre-venta,vendedor,466
EMP0188,1/8/2025 14:11,CASE005298,chat,CL50038,post-venta,vendedor,477
EMP0194,3/7/2025 00:27,CASE005299,chat,CL73828,reclamos,comprador,669
EMP0026,1/19/2025 18:54,CASE005300,chat,CL82308,reclamos,comprador,725
EMP0170,1/6/2025 01:44,CASE005301,chat,CL24264,pre-venta,comprador,542
EMP0108,2/24/2025 02:45,CASE005302,chat,CL33038,post-venta,comprador,796
EMP0277,2/16/2025 18:54,CASE005303,teléfono,CL94613,reclamos,comprador,715
EMP0288,3/8/2025 22:20,CASE005304,chat,CL89511,reclamos,vendedor,791
EMP0198,3/9/2025 08:53,CASE005305,chat,CL20744,post-venta,vendedor,563
EMP0197,2/27/2025 14:30,CASE005306,chat,CL46780,reclamos,comprador,782
EMP0024,1/24/2025 23:04,CASE005307,chat,CL28350,pre-venta,comprador,861
EMP0255,2/5/2025 18:47,CASE005308,teléfono,CL80597,reclamos,vendedor,550
EMP0065,2/14/2025 16:12,CASE005309,chat,CL35746,pre-venta,vendedor,581
EMP0279,2/3/2025 00:39,CASE005310,chat,CL44502,post-venta,comprador,486
EMP0080,1/31/2025 18:43,CASE005311,chat,CL92132,pre-venta,vendedor,462
EMP0008,1/23/2025 05:52,CASE005312,chat,CL20022,reclamos,comprador,464
EMP0045,1/27/2025 03:50,CASE005313,chat,CL19882,pre-venta,vendedor,502
EMP0139,3/16/2025 18:20,CASE005314,teléfono,CL12441,post-venta,comprador,632
EMP0057,1/13/2025 23:18,CASE005315,chat,CL76476,reclamos,vendedor,507
EMP0012,1/5/2025 07:25,CASE005316,chat,CL92788,post-venta,comprador,629
EMP0072,3/30/2025 08:49,CASE005317,teléfono,CL14088,pre-venta,comprador,631
EMP0063,3/7/2025 14:27,CASE005318,teléfono,CL86269,pre-venta,vendedor,543
EMP0163,1/1/2025 10:39,CASE005319,chat,CL85877,reclamos,vendedor,592
EMP0038,2/22/2025 15:50,CASE005320,teléfono,CL63101,pre-venta,vendedor,536
EMP0277,3/29/2025 06:44,CASE005321,teléfono,CL87337,post-venta,comprador,562
EMP0051,2/5/2025 23:59,CASE005322,teléfono,CL37886,post-venta,comprador,502
EMP0154,2/27/2025 05:11,CASE005323,teléfono,CL14804,post-venta,vendedor,610
EMP0020,3/19/2025 06:26,CASE005324,teléfono,CL82298,reclamos,vendedor,527
EMP0281,1/6/2025 01:10,CASE005325,teléfono,CL44159,post-venta,comprador,460
EMP0210,3/30/2025 17:02,CASE005326,teléfono,CL81233,reclamos,vendedor,671
EMP0245,2/27/2025 23:26,CASE005327,chat,CL80736,pre-venta,comprador,675
EMP0248,1/15/2025 14:12,CASE005328,teléfono,CL71879,reclamos,comprador,733
EMP0274,3/23/2025 15:18,CASE005329,chat,CL95709,reclamos,comprador,477
EMP0048,1/11/2025 07:48,CASE005330,teléfono,CL29481,reclamos,vendedor,542
EMP0014,2/10/2025 10:01,CASE005331,teléfono,CL57948,pre-venta,comprador,627
EMP0252,1/31/2025 14:27,CASE005332,teléfono,CL61445,post-venta,vendedor,539
EMP0166,1/27/2025 03:52,CASE005333,chat,CL39269,reclamos,vendedor,668
EMP0113,1/20/2025 16:05,CASE005334,chat,CL87280,reclamos,vendedor,659
EMP0064,2/14/2025 16:26,CASE005335,teléfono,CL48141,pre-venta,comprador,657
EMP0285,1/28/2025 08:40,CASE005336,teléfono,CL27548,post-venta,vendedor,775
EMP0087,3/13/2025 19:08,CASE005337,chat,CL70909,reclamos,comprador,677
EMP0234,3/18/2025 19:31,CASE005338,chat,CL75683,reclamos,comprador,618
EMP0249,3/5/2025 08:52,CASE005339,chat,CL76900,reclamos,comprador,576
EMP0113,1/9/2025 14:32,CASE005340,teléfono,CL21869,post-venta,vendedor,585
EMP0226,3/6/2025 10:48,CASE005341,teléfono,CL62007,reclamos,comprador,472
EMP0183,1/17/2025 17:52,CASE005342,chat,CL57692,pre-venta,comprador,388
EMP0081,3/1/2025 20:14,CASE005343,teléfono,CL75820,reclamos,vendedor,655
EMP0275,2/3/2025 22:43,CASE005344,teléfono,CL11388,post-venta,vendedor,746
EMP0093,3/5/2025 03:13,CASE005345,teléfono,CL96858,post-venta,vendedor,560
EMP0194,1/11/2025 11:55,CASE005346,teléfono,CL41310,pre-venta,comprador,790
EMP0106,3/1/2025 01:34,CASE005347,chat,CL90482,pre-venta,comprador,578
EMP0100,3/14/2025 19:18,CASE005348,teléfono,CL99674,post-venta,comprador,365
EMP0036,1/5/2025 11:43,CASE005349,chat,CL31737,post-venta,vendedor,710
EMP0184,2/6/2025 07:46,CASE005350,teléfono,CL77388,post-venta,vendedor,542
EMP0149,1/19/2025 14:03,CASE005351,teléfono,CL28398,reclamos,comprador,721
EMP0225,2/5/2025 13:51,CASE005352,teléfono,CL68487,pre-venta,vendedor,446
EMP0063,3/18/2025 11:23,CASE005353,teléfono,CL30869,reclamos,vendedor,649
EMP0202,1/28/2025 11:28,CASE005354,chat,CL33480,post-venta,comprador,503
EMP0143,1/7/2025 06:24,CASE005355,teléfono,CL84233,pre-venta,vendedor,624
EMP0268,2/4/2025 06:50,CASE005356,chat,CL84162,post-venta,vendedor,691
EMP0259,3/8/2025 00:19,CASE005357,chat,CL96430,pre-venta,vendedor,664
EMP0254,3/1/2025 00:21,CASE005358,teléfono,CL29162,pre-venta,vendedor,608
EMP0265,1/23/2025 10:31,CASE005359,teléfono,CL73373,pre-venta,vendedor,434
EMP0042,3/7/2025 10:57,CASE005360,teléfono,CL57028,reclamos,comprador,687
EMP0202,2/3/2025 01:14,CASE005361,chat,CL15297,reclamos,vendedor,723
EMP0031,1/9/2025 22:47,CASE005362,chat,CL38681,post-venta,comprador,474
EMP0165,1/15/2025 03:23,CASE005363,chat,CL73916,pre-venta,comprador,492
EMP0267,1/18/2025 18:53,CASE005364,teléfono,CL40375,pre-venta,comprador,728
EMP0189,1/2/2025 11:53,CASE005365,chat,CL18239,pre-venta,comprador,574
EMP0283,1/23/2025 12:23,CASE005366,teléfono,CL44649,reclamos,comprador,495
EMP0070,2/21/2025 03:29,CASE005367,chat,CL58422,post-venta,comprador,632
EMP0235,3/17/2025 21:41,CASE005368,chat,CL40673,post-venta,vendedor,523
EMP0094,3/20/2025 09:52,CASE005369,teléfono,CL15610,post-venta,comprador,619
EMP0299,2/27/2025 06:49,CASE005370,chat,CL97632,pre-venta,comprador,550
EMP0262,1/28/2025 00:09,CASE005371,teléfono,CL37102,reclamos,vendedor,560
EMP0141,2/1/2025 02:10,CASE005372,teléfono,CL77880,reclamos,comprador,733
EMP0230,1/17/2025 08:09,CASE005373,chat,CL57349,pre-venta,comprador,303
EMP0268,1/16/2025 04:14,CASE005374,chat,CL60868,reclamos,comprador,666
EMP0263,1/4/2025 14:44,CASE005375,chat,CL71561,reclamos,comprador,713
EMP0142,2/22/2025 12:02,CASE005376,teléfono,CL69591,reclamos,comprador,525
EMP0201,1/27/2025 05:55,CASE005377,teléfono,CL16086,reclamos,comprador,712
EMP0099,1/22/2025 12:14,CASE005378,teléfono,CL15230,pre-venta,comprador,484
EMP0263,1/13/2025 05:09,CASE005379,teléfono,CL95003,reclamos,comprador,520
EMP0039,2/12/2025 08:37,CASE005380,chat,CL52476,pre-venta,vendedor,506
EMP0184,2/8/2025 13:08,CASE005381,chat,CL23529,pre-venta,comprador,714
EMP0213,3/26/2025 05:46,CASE005382,teléfono,CL78337,pre-venta,vendedor,390
EMP0123,1/20/2025 18:41,CASE005383,teléfono,CL93042,post-venta,comprador,796
EMP0283,3/18/2025 09:00,CASE005384,chat,CL45847,pre-venta,comprador,563
EMP0061,2/11/2025 02:09,CASE005385,teléfono,CL44513,reclamos,comprador,673
EMP0066,1/21/2025 07:53,CASE005386,teléfono,CL85842,reclamos,comprador,663
EMP0289,2/26/2025 00:55,CASE005387,chat,CL81349,post-venta,vendedor,618
EMP0108,2/12/2025 18:41,CASE005388,chat,CL84732,pre-venta,vendedor,527
EMP0140,1/4/2025 14:33,CASE005389,teléfono,CL32786,post-venta,vendedor,749
EMP0243,2/1/2025 19:42,CASE005390,chat,CL59369,reclamos,comprador,538
EMP0094,3/8/2025 16:05,CASE005391,chat,CL95678,reclamos,comprador,512
EMP0152,1/23/2025 08:19,CASE005392,chat,CL59613,post-venta,comprador,705
EMP0224,3/17/2025 11:21,CASE005393,teléfono,CL57880,reclamos,comprador,617
EMP0173,3/24/2025 08:38,CASE005394,teléfono,CL87028,reclamos,comprador,762
EMP0204,1/27/2025 08:59,CASE005395,teléfono,CL95634,reclamos,vendedor,592
EMP0247,2/20/2025 12:43,CASE005396,chat,CL20202,post-venta,comprador,521
EMP0183,1/3/2025 02:58,CASE005397,chat,CL77720,post-venta,vendedor,632
EMP0053,1/29/2025 06:50,CASE005398,teléfono,CL42975,post-venta,vendedor,546
EMP0275,3/7/2025 08:35,CASE005399,teléfono,CL59326,pre-venta,comprador,525
EMP0179,2/27/2025 04:41,CASE005400,chat,CL39215,pre-venta,comprador,699
EMP0098,1/21/2025 12:51,CASE005401,chat,CL77681,post-venta,comprador,819
EMP0126,3/8/2025 01:52,CASE005402,teléfono,CL63194,reclamos,comprador,570
EMP0194,1/2/2025 22:51,CASE005403,chat,CL56255,post-venta,comprador,483
EMP0045,3/1/2025 17:31,CASE005404,chat,CL55224,reclamos,comprador,581
EMP0211,1/12/2025 20:21,CASE005405,teléfono,CL73813,reclamos,comprador,661
EMP0169,2/16/2025 05:12,CASE005406,chat,CL73191,pre-venta,comprador,630
EMP0145,3/25/2025 15:37,CASE005407,teléfono,CL89195,post-venta,comprador,743
EMP0040,1/4/2025 07:31,CASE005408,chat,CL10864,pre-venta,vendedor,679
EMP0085,3/23/2025 10:22,CASE005409,teléfono,CL75776,post-venta,comprador,467
EMP0186,2/10/2025 15:43,CASE005410,teléfono,CL28214,post-venta,vendedor,540
EMP0039,1/10/2025 08:15,CASE005411,chat,CL67658,pre-venta,vendedor,434
EMP0222,1/3/2025 04:53,CASE005412,teléfono,CL31706,post-venta,vendedor,737
EMP0191,3/19/2025 19:44,CASE005413,chat,CL40145,reclamos,vendedor,360
EMP0028,1/19/2025 07:15,CASE005414,teléfono,CL20104,post-venta,comprador,446
EMP0175,1/30/2025 01:12,CASE005415,chat,CL77441,post-venta,vendedor,538
EMP0237,1/29/2025 15:05,CASE005416,chat,CL94341,pre-venta,comprador,667
EMP0047,2/5/2025 11:28,CASE005417,teléfono,CL46806,pre-venta,comprador,537
EMP0110,2/28/2025 11:54,CASE005418,chat,CL37723,reclamos,comprador,556
EMP0189,3/12/2025 22:27,CASE005419,chat,CL29692,post-venta,comprador,558
EMP0274,1/7/2025 12:37,CASE005420,teléfono,CL34498,reclamos,comprador,620
EMP0178,1/16/2025 07:32,CASE005421,chat,CL30625,reclamos,comprador,453
EMP0093,3/17/2025 06:26,CASE005422,teléfono,CL57477,reclamos,comprador,486
EMP0091,3/20/2025 13:59,CASE005423,teléfono,CL88908,pre-venta,vendedor,801
EMP0245,1/10/2025 22:16,CASE005424,teléfono,CL25509,post-venta,vendedor,648
EMP0001,2/26/2025 17:09,CASE005425,chat,CL96652,reclamos,vendedor,691
EMP0035,2/23/2025 00:33,CASE005426,chat,CL40191,post-venta,comprador,606
EMP0261,3/27/2025 06:59,CASE005427,chat,CL64344,reclamos,comprador,583
EMP0116,3/11/2025 11:35,CASE005428,chat,CL53283,pre-venta,comprador,654
EMP0262,2/16/2025 18:58,CASE005429,chat,CL24855,reclamos,comprador,687
EMP0060,3/17/2025 23:39,CASE005430,chat,CL73113,post-venta,comprador,701
EMP0100,2/7/2025 10:24,CASE005431,teléfono,CL98503,pre-venta,vendedor,584
EMP0133,1/31/2025 15:35,CASE005432,chat,CL72759,reclamos,vendedor,714
EMP0236,2/2/2025 13:04,CASE005433,teléfono,CL72786,reclamos,comprador,304
EMP0160,1/22/2025 22:32,CASE005434,chat,CL37617,post-venta,vendedor,707
EMP0255,2/26/2025 10:21,CASE005435,chat,CL87436,pre-venta,comprador,548
EMP0237,1/20/2025 02:51,CASE005436,teléfono,CL31134,pre-venta,vendedor,666
EMP0095,2/12/2025 18:41,CASE005437,teléfono,CL94837,post-venta,vendedor,522
EMP0040,1/7/2025 19:32,CASE005438,teléfono,CL63857,pre-venta,comprador,440
EMP0237,2/5/2025 11:05,CASE005439,chat,CL12942,pre-venta,comprador,640
EMP0236,3/17/2025 05:06,CASE005440,teléfono,CL41938,post-venta,vendedor,419
EMP0298,2/3/2025 03:30,CASE005441,teléfono,CL15655,post-venta,vendedor,552
EMP0074,1/1/2025 02:45,CASE005442,teléfono,CL26762,post-venta,comprador,502
EMP0223,3/11/2025 13:45,CASE005443,teléfono,CL85168,pre-venta,comprador,578
EMP0029,3/19/2025 11:40,CASE005444,teléfono,CL87640,reclamos,comprador,695
EMP0023,3/25/2025 23:15,CASE005445,chat,CL31119,reclamos,comprador,541
EMP0004,2/25/2025 13:28,CASE005446,teléfono,CL27658,reclamos,comprador,637
EMP0244,1/17/2025 08:30,CASE005447,teléfono,CL92515,pre-venta,comprador,688
EMP0034,1/18/2025 06:33,CASE005448,chat,CL77193,reclamos,comprador,527
EMP0105,2/8/2025 17:42,CASE005449,chat,CL15136,post-venta,comprador,528
EMP0166,3/22/2025 03:46,CASE005450,chat,CL85008,pre-venta,vendedor,764
EMP0027,3/9/2025 20:29,CASE005451,teléfono,CL29249,post-venta,comprador,590
EMP0083,1/6/2025 06:28,CASE005452,teléfono,CL17328,reclamos,vendedor,661
EMP0159,1/9/2025 21:41,CASE005453,chat,CL31802,post-venta,vendedor,660
EMP0155,1/18/2025 14:16,CASE005454,teléfono,CL43850,reclamos,comprador,456
EMP0171,2/17/2025 19:22,CASE005455,teléfono,CL33597,reclamos,vendedor,508
EMP0096,2/9/2025 12:39,CASE005456,chat,CL77717,reclamos,comprador,645
EMP0241,3/1/2025 07:53,CASE005457,teléfono,CL63143,pre-venta,vendedor,351
EMP0293,1/30/2025 02:31,CASE005458,chat,CL88558,pre-venta,vendedor,574
EMP0121,3/8/2025 12:32,CASE005459,chat,CL83872,reclamos,comprador,496
EMP0195,1/26/2025 19:29,CASE005460,chat,CL93574,pre-venta,comprador,733
EMP0231,3/15/2025 00:42,CASE005461,chat,CL12440,pre-venta,comprador,641
EMP0134,3/26/2025 02:44,CASE005462,chat,CL96736,pre-venta,vendedor,742
EMP0059,1/18/2025 17:38,CASE005463,teléfono,CL47152,pre-venta,comprador,595
EMP0131,2/27/2025 01:39,CASE005464,teléfono,CL21239,pre-venta,comprador,586
EMP0027,1/17/2025 04:50,CASE005465,teléfono,CL38389,pre-venta,vendedor,563
EMP0245,2/22/2025 08:50,CASE005466,teléfono,CL68877,reclamos,vendedor,539
EMP0130,1/6/2025 10:48,CASE005467,teléfono,CL89498,post-venta,vendedor,922
EMP0232,2/24/2025 18:06,CASE005468,chat,CL71789,post-venta,vendedor,696
EMP0172,3/13/2025 14:34,CASE005469,chat,CL73133,reclamos,comprador,472
EMP0076,1/8/2025 13:55,CASE005470,chat,CL32356,pre-venta,vendedor,916
EMP0055,2/7/2025 05:14,CASE005471,teléfono,CL38752,reclamos,comprador,551
EMP0239,1/22/2025 13:04,CASE005472,teléfono,CL63840,pre-venta,comprador,638
EMP0121,1/26/2025 00:12,CASE005473,chat,CL88753,reclamos,comprador,712
EMP0192,3/5/2025 16:30,CASE005474,chat,CL28705,pre-venta,vendedor,415
EMP0010,3/8/2025 21:08,CASE005475,teléfono,CL86368,post-venta,comprador,500
EMP0291,2/25/2025 22:59,CASE005476,chat,CL33839,post-venta,comprador,797
EMP0134,3/20/2025 12:39,CASE005477,teléfono,CL91685,post-venta,vendedor,573
EMP0089,3/10/2025 06:56,CASE005478,chat,CL96461,pre-venta,vendedor,719
EMP0255,2/27/2025 09:54,CASE005479,chat,CL76952,pre-venta,vendedor,545
EMP0182,3/26/2025 02:42,CASE005480,chat,CL44671,reclamos,comprador,588
EMP0222,1/7/2025 23:21,CASE005481,chat,CL31983,reclamos,comprador,814
EMP0207,3/25/2025 01:11,CASE005482,teléfono,CL99861,post-venta,vendedor,652
EMP0082,3/16/2025 20:45,CASE005483,teléfono,CL54914,post-venta,vendedor,558
EMP0120,1/19/2025 23:12,CASE005484,teléfono,CL69437,pre-venta,comprador,517
EMP0060,2/8/2025 02:36,CASE005485,chat,CL88188,pre-venta,vendedor,528
EMP0270,2/3/2025 00:35,CASE005486,teléfono,CL87410,pre-venta,vendedor,748
EMP0174,3/19/2025 13:30,CASE005487,teléfono,CL19023,post-venta,vendedor,691
EMP0272,2/28/2025 21:49,CASE005488,teléfono,CL40122,reclamos,comprador,462
EMP0283,1/3/2025 17:11,CASE005489,teléfono,CL59572,pre-venta,comprador,610
EMP0235,2/27/2025 03:10,CASE005490,teléfono,CL60523,post-venta,comprador,591
EMP0061,1/12/2025 23:09,CASE005491,teléfono,CL27329,post-venta,vendedor,637
EMP0281,3/17/2025 04:03,CASE005492,teléfono,CL24230,reclamos,vendedor,527
EMP0178,2/8/2025 15:41,CASE005493,teléfono,CL12170,reclamos,comprador,731
EMP0058,2/20/2025 08:27,CASE005494,teléfono,CL36522,reclamos,comprador,599
EMP0078,2/6/2025 21:34,CASE005495,chat,CL78512,reclamos,comprador,644
EMP0133,3/22/2025 09:58,CASE005496,teléfono,CL76107,post-venta,vendedor,505
EMP0293,3/13/2025 00:12,CASE005497,teléfono,CL99701,post-venta,vendedor,511
