Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacci�n,Id de cliente,Raz�n del reclamo,Cr�dito otorgado (USD)
EMP0051,2/5/2025 23:59,CASE005322,teléfono,CL37886,Producto defectuoso,47.67
EMP0157,1/6/2025 23:53,CASE021550,teléfono,CL42307,Producto no recibido,32.57
EMP0040,3/7/2025 17:23,CASE001021,teléfono,CL97835,Error en la facturación,48.17
EMP0098,3/4/2025 04:06,CASE000567,chat,CL22240,Error en la facturación,16.68
EMP0236,3/29/2025 15:48,CASE019334,teléfono,CL18231,Cobro duplicado,20.63
EMP0084,2/17/2025 11:22,CASE040182,chat,CL98408,Cobro duplicado,35.59
EMP0274,3/14/2025 13:15,CASE017183,teléfono,CL69635,Producto defectuoso,48.07
EMP0207,1/21/2025 19:20,CASE014358,teléfono,CL15027,Cobro duplicado,7.35
EMP0107,2/18/2025 13:33,CASE049730,teléfono,CL38737,Incumplimiento de garantía,46.68
EMP0284,1/2/2025 19:42,CASE018121,chat,CL99173,Error en la facturación,31
EMP0256,2/15/2025 23:53,CASE033822,teléfono,CL40638,Cobro duplicado,44.8
EMP0256,1/31/2025 07:55,CASE001136,chat,CL75836,Cobro duplicado,26.06
EMP0045,3/1/2025 22:33,CASE020090,chat,CL20625,Producto no recibido,34.42
EMP0270,3/1/2025 07:54,CASE033659,teléfono,CL91825,Cobro duplicado,27.51
EMP0050,2/4/2025 06:07,CASE030971,chat,CL35750,Error en la facturación,34.57
EMP0244,1/17/2025 12:44,CASE005651,teléfono,CL30636,Incumplimiento de garantía,22.46
EMP0079,2/2/2025 21:00,CASE033770,chat,CL39479,Incumplimiento de garantía,33.52
EMP0055,3/16/2025 02:59,CASE019795,chat,CL62915,Incumplimiento de garantía,43.58
EMP0115,1/18/2025 11:23,CASE005967,teléfono,CL96972,Producto no recibido,15.66
EMP0014,2/17/2025 19:10,CASE012857,teléfono,CL30760,Cobro duplicado,41.07
EMP0168,1/31/2025 18:44,CASE020064,chat,CL29375,Producto no recibido,39.18
EMP0086,3/3/2025 11:10,CASE004951,chat,CL37487,Cobro duplicado,10.13
EMP0107,2/22/2025 22:15,CASE017031,chat,CL73991,Producto defectuoso,30.73
EMP0058,2/28/2025 08:00,CASE009299,chat,CL98265,Producto no recibido,29.66
EMP0281,1/30/2025 22:02,CASE016585,teléfono,CL75514,Producto defectuoso,9.78
EMP0018,1/22/2025 08:59,CASE004897,teléfono,CL24125,Cobro duplicado,38.93
EMP0059,3/26/2025 17:44,CASE016342,chat,CL25765,Producto defectuoso,11.08
EMP0195,1/31/2025 09:54,CASE038278,teléfono,CL96435,Producto no recibido,21.87
EMP0012,3/12/2025 02:45,CASE010286,teléfono,CL32843,Error en la facturación,15.97
EMP0154,2/26/2025 03:02,CASE025312,teléfono,CL12593,Cobro duplicado,6.21
EMP0169,3/16/2025 02:48,CASE000121,teléfono,CL86484,Incumplimiento de garantía,10.28
EMP0097,3/7/2025 06:19,CASE010896,teléfono,CL93309,Error en la facturación,30.02
EMP0043,3/11/2025 12:55,CASE028002,teléfono,CL15156,Producto defectuoso,33.28
EMP0125,2/22/2025 10:58,CASE013346,teléfono,CL26116,Producto no recibido,42.13
EMP0104,3/24/2025 16:25,CASE032697,chat,CL68176,Producto defectuoso,31.69
EMP0116,3/13/2025 23:14,CASE048539,teléfono,CL48295,Producto defectuoso,32.39
EMP0221,1/27/2025 07:03,CASE011952,chat,CL31694,Error en la facturación,29.64
EMP0190,2/16/2025 01:22,CASE019579,teléfono,CL50827,Producto no recibido,15.37
EMP0210,2/8/2025 23:12,CASE025004,chat,CL93186,Error en la facturación,29.86
EMP0175,1/28/2025 05:35,CASE043661,chat,CL64006,Producto no recibido,40.3
EMP0270,1/1/2025 05:13,CASE019322,chat,CL87460,Incumplimiento de garantía,44.19
EMP0059,1/18/2025 11:33,CASE027232,chat,CL13091,Cobro duplicado,48.31
EMP0121,2/7/2025 05:57,CASE010419,chat,CL57067,Cobro duplicado,40.03
EMP0215,2/6/2025 14:38,CASE015215,teléfono,CL76449,Incumplimiento de garantía,28.75
EMP0165,1/2/2025 20:56,CASE019735,chat,CL43044,Cobro duplicado,49.46
EMP0048,1/14/2025 13:36,CASE020165,chat,CL45312,Incumplimiento de garantía,37.18
EMP0089,2/24/2025 12:56,CASE026375,chat,CL86466,Error en la facturación,32.28
EMP0208,1/15/2025 21:43,CASE041405,teléfono,CL78068,Producto no recibido,41.38
EMP0234,2/20/2025 23:12,CASE020777,chat,CL28314,Error en la facturación,31.15
EMP0177,3/23/2025 23:28,CASE004773,chat,CL16025,Error en la facturación,20.81
EMP0147,1/29/2025 12:56,CASE026572,teléfono,CL80822,Incumplimiento de garantía,39.72
EMP0036,3/10/2025 20:10,CASE038297,chat,CL69234,Incumplimiento de garantía,11.37
EMP0081,3/15/2025 06:33,CASE029813,chat,CL56255,Producto no recibido,49.87
EMP0023,3/29/2025 20:19,CASE033678,teléfono,CL91239,Incumplimiento de garantía,23.34
EMP0225,3/24/2025 22:56,CASE015658,teléfono,CL86445,Cobro duplicado,9.76
EMP0141,2/17/2025 22:50,CASE025240,teléfono,CL56567,Producto defectuoso,45.87
EMP0267,3/30/2025 07:33,CASE046949,chat,CL67379,Error en la facturación,19.74
EMP0053,2/7/2025 16:46,CASE031184,chat,CL66190,Incumplimiento de garantía,49.4
EMP0062,3/3/2025 20:37,CASE016742,teléfono,CL84678,Error en la facturación,5.49
EMP0275,1/29/2025 16:04,CASE035488,chat,CL66685,Producto no recibido,45
EMP0169,1/8/2025 11:07,CASE009660,chat,CL65796,Cobro duplicado,9.16
EMP0121,3/20/2025 14:12,CASE003627,teléfono,CL41599,Incumplimiento de garantía,17.15
EMP0095,3/6/2025 14:17,CASE018186,chat,CL93656,Incumplimiento de garantía,29.91
EMP0024,2/6/2025 17:49,CASE033967,teléfono,CL91735,Producto defectuoso,47.08
EMP0127,2/12/2025 00:37,CASE042110,chat,CL77862,Error en la facturación,49.64
EMP0037,2/21/2025 03:19,CASE041499,teléfono,CL22488,Producto no recibido,34.21
EMP0174,2/13/2025 09:39,CASE041364,teléfono,CL39156,Cobro duplicado,49.51
EMP0004,3/25/2025 13:19,CASE029390,chat,CL63033,Producto defectuoso,24.11
EMP0300,3/16/2025 03:40,CASE018872,teléfono,CL78112,Producto no recibido,27.1
EMP0076,2/15/2025 21:39,CASE017873,chat,CL30005,Incumplimiento de garantía,25.35
EMP0128,2/9/2025 21:01,CASE003824,chat,CL64140,Producto defectuoso,25.66
EMP0260,1/17/2025 07:32,CASE024933,chat,CL33003,Producto no recibido,8.24
EMP0023,1/15/2025 04:43,CASE002881,teléfono,CL59786,Incumplimiento de garantía,23.19
EMP0287,2/10/2025 15:49,CASE045907,chat,CL43145,Producto defectuoso,40.79
EMP0116,2/3/2025 23:44,CASE043099,teléfono,CL58572,Producto defectuoso,18.24
EMP0032,2/28/2025 05:04,CASE045888,chat,CL21644,Cobro duplicado,21.04
EMP0144,2/16/2025 22:49,CASE049386,chat,CL63985,Producto no recibido,26.51
EMP0107,3/27/2025 17:03,CASE007949,teléfono,CL92222,Error en la facturación,36.37
EMP0014,1/28/2025 15:25,CASE013606,chat,CL75956,Incumplimiento de garantía,24.52
EMP0266,1/24/2025 02:35,CASE021907,teléfono,CL57332,Producto defectuoso,40.5
EMP0116,1/24/2025 23:04,CASE039215,teléfono,CL48856,Incumplimiento de garantía,16.29
EMP0205,2/27/2025 22:23,CASE029419,teléfono,CL81049,Producto defectuoso,6.35
EMP0221,3/18/2025 14:09,CASE048400,teléfono,CL17025,Producto defectuoso,21.44
EMP0023,2/11/2025 02:00,CASE025840,chat,CL54755,Producto no recibido,10.48
EMP0163,2/7/2025 18:21,CASE045814,chat,CL42383,Producto no recibido,6.17
EMP0249,1/28/2025 01:51,CASE006251,chat,CL14170,Producto defectuoso,28.08
EMP0104,3/2/2025 08:45,CASE031655,chat,CL87377,Incumplimiento de garantía,35.09
EMP0279,1/1/2025 11:07,CASE031690,teléfono,CL94277,Producto no recibido,14.31
EMP0210,2/27/2025 08:21,CASE042833,teléfono,CL44799,Incumplimiento de garantía,20.05
EMP0079,3/25/2025 23:19,CASE010867,teléfono,CL19173,Cobro duplicado,33.68
EMP0030,1/26/2025 16:39,CASE033755,teléfono,CL15951,Cobro duplicado,18.51
EMP0150,1/30/2025 19:11,CASE010734,teléfono,CL22661,Incumplimiento de garantía,36.55
EMP0010,2/8/2025 05:15,CASE045791,teléfono,CL62145,Incumplimiento de garantía,44.55
EMP0244,1/16/2025 00:52,CASE000608,chat,CL88047,Error en la facturación,8
EMP0028,1/6/2025 08:41,CASE015220,teléfono,CL73719,Producto no recibido,19.79
EMP0107,1/10/2025 02:00,CASE040505,chat,CL79910,Cobro duplicado,5.7
EMP0129,2/3/2025 12:14,CASE029651,teléfono,CL48875,Incumplimiento de garantía,49.78
EMP0124,3/1/2025 08:40,CASE044491,teléfono,CL71606,Incumplimiento de garantía,6.8
EMP0296,3/4/2025 09:48,CASE014681,teléfono,CL45534,Producto no recibido,21.82
EMP0129,2/11/2025 16:33,CASE008081,teléfono,CL47767,Error en la facturación,23.37
EMP0235,2/7/2025 18:42,CASE048975,teléfono,CL94872,Producto no recibido,46.13
EMP0193,3/9/2025 23:28,CASE024663,teléfono,CL49104,Cobro duplicado,14.11
EMP0274,2/6/2025 09:50,CASE037711,teléfono,CL28338,Incumplimiento de garantía,39.12
EMP0171,1/7/2025 10:50,CASE020226,teléfono,CL18410,Producto defectuoso,35.4
EMP0186,2/13/2025 20:36,CASE023117,chat,CL17722,Producto no recibido,35.25
EMP0084,3/26/2025 03:54,CASE031587,chat,CL70101,Error en la facturación,5.98
EMP0226,1/16/2025 21:17,CASE022419,chat,CL18109,Error en la facturación,44.84
EMP0094,3/5/2025 08:09,CASE037556,chat,CL94657,Producto no recibido,47.17
EMP0251,2/17/2025 21:16,CASE037157,chat,CL82306,Cobro duplicado,25.47
EMP0152,2/10/2025 14:10,CASE001236,chat,CL84963,Error en la facturación,41.36
EMP0296,1/1/2025 06:09,CASE017085,chat,CL90651,Cobro duplicado,43.93
EMP0153,3/8/2025 10:16,CASE024955,teléfono,CL99797,Cobro duplicado,5.91
EMP0265,1/4/2025 20:07,CASE018450,teléfono,CL39454,Incumplimiento de garantía,28.66
EMP0148,1/13/2025 00:29,CASE044274,teléfono,CL49775,Producto defectuoso,23.84
EMP0176,1/16/2025 07:30,CASE000922,teléfono,CL48974,Incumplimiento de garantía,42.73
EMP0271,1/1/2025 17:41,CASE031041,chat,CL84407,Error en la facturación,23.93
EMP0044,2/19/2025 12:51,CASE028294,chat,CL25760,Producto no recibido,11.49
EMP0004,3/22/2025 21:17,CASE017034,teléfono,CL11367,Error en la facturación,12.25
EMP0088,1/20/2025 04:46,CASE004742,teléfono,CL69839,Producto no recibido,36.59
EMP0078,3/3/2025 02:49,CASE040176,chat,CL81017,Error en la facturación,32.85
EMP0150,3/23/2025 06:09,CASE042331,teléfono,CL89856,Producto defectuoso,16.52
EMP0055,2/4/2025 09:24,CASE022069,teléfono,CL13448,Cobro duplicado,6.81
EMP0045,3/26/2025 09:14,CASE015512,teléfono,CL84787,Incumplimiento de garantía,22.35
EMP0236,1/12/2025 06:15,CASE018931,teléfono,CL23275,Producto no recibido,30.02
EMP0210,3/18/2025 14:48,CASE026876,chat,CL74378,Producto no recibido,47.53
EMP0113,3/7/2025 08:20,CASE029702,chat,CL75691,Producto no recibido,14.86
EMP0187,3/9/2025 09:13,CASE020258,teléfono,CL43010,Cobro duplicado,12.11
EMP0204,1/6/2025 12:21,CASE012163,chat,CL33771,Incumplimiento de garantía,10.35
EMP0002,1/16/2025 19:06,CASE047785,chat,CL13934,Cobro duplicado,13.89
EMP0021,3/29/2025 10:21,CASE034245,teléfono,CL42046,Producto no recibido,24.91
EMP0239,2/21/2025 10:54,CASE003700,chat,CL25655,Cobro duplicado,16.99
EMP0094,1/22/2025 21:54,CASE020585,chat,CL80158,Incumplimiento de garantía,8.48
EMP0184,2/9/2025 16:18,CASE002844,chat,CL41369,Producto no recibido,42.92
EMP0115,1/19/2025 12:16,CASE029982,chat,CL94067,Cobro duplicado,47.27
EMP0152,2/14/2025 11:25,CASE017353,chat,CL33833,Producto defectuoso,19.18
EMP0016,1/22/2025 09:08,CASE013761,teléfono,CL41640,Cobro duplicado,20.63
EMP0064,3/23/2025 23:44,CASE045878,chat,CL65236,Incumplimiento de garantía,27.96
EMP0278,3/5/2025 22:21,CASE027602,teléfono,CL30709,Producto defectuoso,29.28
EMP0043,2/5/2025 09:04,CASE009390,chat,CL85550,Producto defectuoso,27.85
EMP0066,1/21/2025 07:53,CASE005386,teléfono,CL85842,Error en la facturación,30.74
EMP0252,3/14/2025 20:25,CASE035418,chat,CL25408,Error en la facturación,17.62
EMP0268,3/11/2025 13:15,CASE025700,teléfono,CL75844,Producto defectuoso,31.41
EMP0122,3/16/2025 20:55,CASE037799,teléfono,CL34937,Cobro duplicado,11.93
EMP0076,2/12/2025 01:07,CASE033299,chat,CL67943,Incumplimiento de garantía,24.53
EMP0252,1/27/2025 00:43,CASE012220,chat,CL40161,Incumplimiento de garantía,18.08
EMP0114,2/24/2025 06:10,CASE010529,teléfono,CL22221,Incumplimiento de garantía,9.34
EMP0083,1/17/2025 09:13,CASE044841,chat,CL66017,Producto no recibido,35.59
EMP0115,3/18/2025 04:38,CASE040582,teléfono,CL89066,Producto defectuoso,26.37
EMP0091,2/4/2025 06:09,CASE024268,chat,CL52461,Incumplimiento de garantía,16.97
EMP0294,1/30/2025 09:34,CASE013323,chat,CL24146,Producto no recibido,33.79
EMP0004,1/20/2025 09:06,CASE000892,chat,CL34164,Producto no recibido,26.29
EMP0272,3/25/2025 07:03,CASE023861,chat,CL38914,Producto no recibido,20.56
EMP0115,3/18/2025 04:20,CASE012964,chat,CL47173,Incumplimiento de garantía,34.34
EMP0131,3/15/2025 19:14,CASE015636,chat,CL57542,Producto no recibido,29.58
EMP0082,2/8/2025 04:17,CASE026974,teléfono,CL29235,Error en la facturación,23.64
EMP0056,2/17/2025 15:32,CASE044722,teléfono,CL43980,Producto defectuoso,16.74
EMP0205,1/26/2025 18:03,CASE004639,chat,CL96765,Cobro duplicado,27.96
EMP0095,3/12/2025 02:00,CASE005851,chat,CL83680,Producto no recibido,38.2
EMP0061,3/2/2025 23:28,CASE038475,chat,CL92879,Producto defectuoso,9.28
EMP0094,1/7/2025 08:33,CASE006241,chat,CL18739,Producto defectuoso,14.61
EMP0214,1/24/2025 01:15,CASE024916,chat,CL39561,Error en la facturación,30.81
EMP0091,3/13/2025 20:49,CASE035362,chat,CL27497,Producto defectuoso,5.6
EMP0094,1/4/2025 06:00,CASE006308,teléfono,CL98407,Producto no recibido,43.18
EMP0018,2/6/2025 17:57,CASE005097,teléfono,CL11153,Producto defectuoso,20.55
EMP0259,3/8/2025 00:19,CASE005357,chat,CL96430,Cobro duplicado,12.87
EMP0163,3/27/2025 18:10,CASE042504,teléfono,CL57734,Error en la facturación,16.59
EMP0223,2/5/2025 14:00,CASE029739,chat,CL52541,Error en la facturación,30.53
EMP0202,3/23/2025 12:48,CASE036481,chat,CL93978,Producto no recibido,15.34
EMP0115,3/19/2025 12:16,CASE034067,chat,CL27504,Error en la facturación,38.11
EMP0026,3/20/2025 10:18,CASE029886,teléfono,CL45748,Error en la facturación,9.52
EMP0088,2/13/2025 17:34,CASE013012,chat,CL79142,Incumplimiento de garantía,23.13
EMP0203,1/6/2025 05:43,CASE013084,chat,CL41525,Cobro duplicado,6.54
EMP0114,3/14/2025 23:07,CASE008476,chat,CL99015,Error en la facturación,29.4
EMP0048,1/18/2025 22:18,CASE026053,teléfono,CL62552,Error en la facturación,6.79
EMP0168,2/11/2025 06:44,CASE046497,teléfono,CL54920,Cobro duplicado,25.8
EMP0029,3/5/2025 17:31,CASE032823,teléfono,CL13009,Error en la facturación,48.58
EMP0078,1/1/2025 03:40,CASE011331,teléfono,CL57477,Producto defectuoso,17.42
EMP0172,2/1/2025 08:15,CASE034855,chat,CL47753,Producto no recibido,39.6
EMP0161,1/5/2025 08:32,CASE046533,teléfono,CL48550,Cobro duplicado,14.15
EMP0017,2/22/2025 08:31,CASE021181,teléfono,CL13363,Cobro duplicado,15.59
EMP0184,2/8/2025 03:32,CASE011501,teléfono,CL65750,Producto no recibido,46.03
EMP0111,3/19/2025 15:05,CASE027361,chat,CL52508,Producto no recibido,42.54
EMP0019,3/25/2025 23:06,CASE000726,teléfono,CL26544,Producto defectuoso,24.46
EMP0118,1/10/2025 00:10,CASE009791,teléfono,CL84743,Producto no recibido,30.77
EMP0011,3/23/2025 08:57,CASE005066,chat,CL85061,Cobro duplicado,21.02
EMP0050,3/26/2025 06:17,CASE035476,chat,CL23744,Producto defectuoso,47.96
EMP0004,2/8/2025 06:11,CASE030685,chat,CL14356,Error en la facturación,25.33
EMP0152,3/24/2025 08:02,CASE045419,teléfono,CL47941,Cobro duplicado,21.46
EMP0111,3/1/2025 15:04,CASE042491,teléfono,CL47808,Cobro duplicado,40.91
EMP0051,3/23/2025 23:41,CASE021521,chat,CL74631,Error en la facturación,22.41
EMP0151,2/10/2025 17:46,CASE003667,teléfono,CL30012,Incumplimiento de garantía,21.65
EMP0191,1/25/2025 20:16,CASE016472,teléfono,CL86674,Producto no recibido,10.4
EMP0205,2/12/2025 08:47,CASE021131,chat,CL34338,Incumplimiento de garantía,22.54
EMP0034,2/5/2025 11:42,CASE010564,chat,CL72685,Incumplimiento de garantía,33.65
EMP0252,1/14/2025 00:43,CASE015413,teléfono,CL92756,Incumplimiento de garantía,27.74
EMP0180,3/5/2025 15:08,CASE046053,chat,CL73527,Producto no recibido,20.68
EMP0291,1/1/2025 03:57,CASE048276,chat,CL56861,Error en la facturación,44.51
EMP0212,1/1/2025 00:18,CASE041177,chat,CL64259,Error en la facturación,14.04
EMP0173,3/17/2025 11:52,CASE030939,teléfono,CL21584,Producto no recibido,44.12
EMP0295,2/14/2025 16:32,CASE036200,teléfono,CL19851,Producto defectuoso,24.41
EMP0026,3/22/2025 06:59,CASE010246,chat,CL15530,Producto defectuoso,23.77
EMP0062,3/14/2025 18:18,CASE009367,chat,CL23456,Error en la facturación,40.27
EMP0038,1/1/2025 23:41,CASE000199,chat,CL79163,Producto defectuoso,13.93
EMP0016,1/6/2025 23:37,CASE031791,chat,CL96793,Producto no recibido,30.28
EMP0153,1/24/2025 14:32,CASE002676,chat,CL15936,Cobro duplicado,41.11
EMP0060,2/14/2025 23:13,CASE038679,chat,CL80299,Producto defectuoso,27.03
EMP0274,3/29/2025 14:57,CASE046133,chat,CL62329,Producto defectuoso,38.32
EMP0252,3/21/2025 18:08,CASE008545,chat,CL49682,Incumplimiento de garantía,32.94
EMP0141,3/14/2025 18:05,CASE018835,chat,CL27688,Cobro duplicado,21.68
EMP0217,3/21/2025 07:50,CASE047479,chat,CL19509,Incumplimiento de garantía,18.37
EMP0232,3/6/2025 09:41,CASE029836,chat,CL12226,Error en la facturación,13
EMP0138,3/16/2025 08:44,CASE017452,chat,CL24031,Error en la facturación,21.37
EMP0230,2/11/2025 22:30,CASE006271,chat,CL71349,Error en la facturación,25.68
EMP0255,1/15/2025 11:55,CASE036783,chat,CL96131,Cobro duplicado,6.62
EMP0053,1/21/2025 09:59,CASE038168,chat,CL52616,Incumplimiento de garantía,28.43
EMP0142,1/9/2025 21:38,CASE013703,chat,CL97642,Producto defectuoso,44.29
EMP0079,3/23/2025 05:40,CASE019794,teléfono,CL50660,Cobro duplicado,19.3
EMP0230,2/7/2025 10:16,CASE006508,chat,CL68990,Producto no recibido,31.82
EMP0086,1/12/2025 23:29,CASE025755,teléfono,CL35589,Incumplimiento de garantía,14.38
EMP0085,2/28/2025 20:04,CASE022193,chat,CL56479,Producto defectuoso,32.97
EMP0099,1/8/2025 11:19,CASE033180,teléfono,CL96189,Cobro duplicado,26.64
EMP0201,1/18/2025 04:57,CASE001116,chat,CL59441,Producto defectuoso,13.65
EMP0263,1/18/2025 15:17,CASE014860,teléfono,CL94832,Error en la facturación,46.03
EMP0018,1/18/2025 12:40,CASE035335,chat,CL37591,Producto no recibido,38.81
EMP0106,1/28/2025 13:24,CASE032486,teléfono,CL60769,Producto defectuoso,43.32
EMP0217,1/7/2025 14:23,CASE047111,chat,CL48137,Cobro duplicado,23.71
EMP0120,2/6/2025 11:37,CASE037936,teléfono,CL12401,Producto no recibido,6.26
EMP0269,2/22/2025 20:35,CASE003867,teléfono,CL69233,Producto no recibido,10.53
EMP0196,2/21/2025 23:15,CASE025144,chat,CL42053,Incumplimiento de garantía,8.47
EMP0250,2/2/2025 19:36,CASE023140,chat,CL67748,Incumplimiento de garantía,15.21
EMP0103,1/23/2025 04:31,CASE045074,chat,CL35770,Producto defectuoso,48.11
EMP0058,3/9/2025 16:10,CASE018554,teléfono,CL36965,Producto defectuoso,12.78
EMP0091,1/18/2025 23:21,CASE040066,teléfono,CL41529,Producto defectuoso,8.46
EMP0120,1/11/2025 21:41,CASE023286,teléfono,CL40614,Incumplimiento de garantía,19.15
EMP0175,3/16/2025 23:29,CASE015140,teléfono,CL41816,Producto defectuoso,30.29
EMP0066,2/2/2025 10:21,CASE003870,chat,CL44735,Error en la facturación,8.07
EMP0111,1/17/2025 09:48,CASE030536,chat,CL56663,Producto no recibido,34.78
EMP0232,2/17/2025 10:29,CASE024535,chat,CL49129,Producto defectuoso,34.45
EMP0162,2/6/2025 12:41,CASE046903,teléfono,CL63018,Error en la facturación,21.74
EMP0151,1/29/2025 19:46,CASE049738,teléfono,CL72105,Incumplimiento de garantía,10.23
EMP0263,1/2/2025 21:57,CASE018922,chat,CL58702,Error en la facturación,24.58
EMP0040,2/17/2025 02:05,CASE040598,teléfono,CL22399,Error en la facturación,18.19
EMP0060,2/1/2025 10:40,CASE027174,teléfono,CL88966,Cobro duplicado,11.41
EMP0084,1/13/2025 19:41,CASE010616,teléfono,CL96386,Cobro duplicado,40.61
EMP0051,1/26/2025 22:41,CASE030763,teléfono,CL32847,Cobro duplicado,29.3
EMP0054,3/13/2025 15:21,CASE043802,chat,CL10896,Producto defectuoso,23.02
EMP0117,2/19/2025 03:53,CASE031100,chat,CL64656,Producto defectuoso,19.18
EMP0188,3/5/2025 22:21,CASE036084,chat,CL67383,Incumplimiento de garantía,10.62
EMP0179,2/3/2025 23:52,CASE022321,chat,CL74958,Cobro duplicado,44.29
EMP0077,1/4/2025 07:48,CASE030616,teléfono,CL65695,Producto defectuoso,36.85
EMP0284,1/23/2025 13:33,CASE039753,chat,CL66342,Incumplimiento de garantía,48.66
EMP0094,1/17/2025 16:57,CASE039720,chat,CL66497,Incumplimiento de garantía,43.52
EMP0127,2/4/2025 08:59,CASE041898,teléfono,CL25156,Producto defectuoso,35.58
EMP0091,1/22/2025 20:57,CASE046438,teléfono,CL79354,Cobro duplicado,41.14
EMP0239,1/5/2025 13:04,CASE029079,teléfono,CL90626,Cobro duplicado,28.21
EMP0016,1/29/2025 18:08,CASE036433,chat,CL33306,Incumplimiento de garantía,45.71
EMP0071,3/27/2025 15:21,CASE013731,teléfono,CL67524,Incumplimiento de garantía,8.04
EMP0125,2/27/2025 11:24,CASE031880,teléfono,CL99523,Producto no recibido,13.31
EMP0007,3/4/2025 14:20,CASE037299,chat,CL39161,Producto no recibido,12.98
EMP0087,3/19/2025 03:56,CASE014295,chat,CL45893,Incumplimiento de garantía,29.24
EMP0208,1/1/2025 05:58,CASE029439,chat,CL37879,Incumplimiento de garantía,29.67
EMP0295,2/17/2025 10:16,CASE016838,teléfono,CL50142,Error en la facturación,25.03
EMP0238,3/19/2025 17:51,CASE000561,teléfono,CL47196,Producto defectuoso,31.29
EMP0255,2/9/2025 08:18,CASE004070,teléfono,CL39260,Incumplimiento de garantía,43.9
EMP0247,3/15/2025 23:14,CASE018194,chat,CL37143,Error en la facturación,13.28
