Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacción,Id de cliente,Cola,Tipo de cliente,Raz�n de terminaci�n de la interacci�n
EMP0236,2/1/2025 05:44,CASE026514,teléfono,CL80843,pre-venta,comprador,colgado por el agente
EMP0231,2/8/2025 19:09,CASE035440,chat,CL74579,reclamos,comprador,falla
EMP0109,1/20/2025 00:08,CASE019450,teléfono,CL60840,pre-venta,vendedor,falla
EMP0202,3/23/2025 15:49,CASE033447,chat,CL57865,pre-venta,vendedor,falla
EMP0300,2/7/2025 16:31,CASE016052,teléfono,CL65987,post-venta,vendedor,colgado por el agente
EMP0106,3/12/2025 19:08,CASE034116,teléfono,CL45909,pre-venta,vendedor,falla
EMP0017,1/13/2025 05:12,CASE017231,teléfono,CL84499,pre-venta,comprador,colgado por el agente
EMP0142,2/16/2025 19:58,CASE005595,chat,CL38109,pre-venta,vendedor,colgado por el agente
EMP0266,1/23/2025 08:04,CASE039677,chat,CL87602,reclamos,vendedor,falla
EMP0234,1/28/2025 15:01,CASE043487,chat,CL98543,pre-venta,vendedor,terminado por el cliente
EMP0074,1/12/2025 13:40,CASE045237,chat,CL60984,pre-venta,vendedor,falla
EMP0244,1/22/2025 09:06,CASE018094,chat,CL55454,pre-venta,comprador,colgado por el agente
EMP0101,3/16/2025 10:36,CASE026420,chat,CL13270,reclamos,vendedor,colgado por el agente
EMP0131,1/12/2025 20:44,CASE002956,teléfono,CL62022,pre-venta,comprador,falla
EMP0065,1/20/2025 07:04,CASE031492,chat,CL66351,post-venta,vendedor,falla
EMP0151,2/9/2025 15:45,CASE001070,chat,CL82384,reclamos,comprador,terminado por el cliente
EMP0194,2/21/2025 13:43,CASE030268,teléfono,CL36011,pre-venta,comprador,terminado por el cliente
EMP0065,3/8/2025 23:50,CASE021224,teléfono,CL50315,pre-venta,vendedor,colgado por el agente
EMP0135,2/16/2025 19:41,CASE009021,teléfono,CL62108,pre-venta,vendedor,falla
EMP0133,3/24/2025 19:56,CASE043441,teléfono,CL93940,reclamos,comprador,falla
EMP0126,1/5/2025 16:23,CASE019586,teléfono,CL48955,reclamos,vendedor,falla
EMP0268,1/23/2025 13:42,CASE001479,chat,CL69186,reclamos,vendedor,colgado por el agente
EMP0221,1/24/2025 18:49,CASE025203,teléfono,CL77330,reclamos,comprador,terminado por el cliente
EMP0054,2/16/2025 10:34,CASE045474,chat,CL28307,post-venta,vendedor,terminado por el cliente
EMP0206,1/31/2025 08:58,CASE009705,chat,CL88852,reclamos,comprador,terminado por el cliente
EMP0109,3/23/2025 09:59,CASE037466,chat,CL92117,post-venta,vendedor,falla
EMP0071,2/19/2025 11:35,CASE038345,chat,CL68046,pre-venta,comprador,colgado por el agente
EMP0169,1/3/2025 19:38,CASE049741,teléfono,CL56251,reclamos,vendedor,terminado por el cliente
EMP0061,1/11/2025 03:10,CASE031810,chat,CL72629,post-venta,vendedor,terminado por el cliente
EMP0215,2/10/2025 16:41,CASE034097,teléfono,CL37463,post-venta,vendedor,terminado por el cliente
EMP0138,1/5/2025 00:18,CASE033644,chat,CL72974,pre-venta,comprador,terminado por el cliente
EMP0287,1/22/2025 11:07,CASE008437,teléfono,CL24067,pre-venta,vendedor,falla
EMP0122,3/11/2025 00:39,CASE031804,chat,CL81708,reclamos,vendedor,falla
EMP0045,3/16/2025 22:07,CASE047209,teléfono,CL10120,post-venta,comprador,terminado por el cliente
EMP0177,3/17/2025 13:14,CASE022279,chat,CL85464,pre-venta,vendedor,falla
EMP0100,3/6/2025 19:44,CASE043664,teléfono,CL60377,pre-venta,comprador,colgado por el agente
EMP0267,1/17/2025 15:33,CASE000415,teléfono,CL31178,pre-venta,comprador,colgado por el agente
EMP0277,1/25/2025 02:09,CASE034960,teléfono,CL67737,pre-venta,vendedor,terminado por el cliente
EMP0146,2/25/2025 01:54,CASE011233,teléfono,CL85617,pre-venta,vendedor,falla
EMP0029,2/15/2025 13:09,CASE027141,teléfono,CL68642,post-venta,comprador,terminado por el cliente
EMP0027,3/13/2025 20:05,CASE035423,chat,CL37971,pre-venta,vendedor,colgado por el agente
EMP0110,3/3/2025 22:09,CASE025238,chat,CL82067,reclamos,comprador,falla
EMP0216,1/31/2025 13:11,CASE011286,chat,CL39500,pre-venta,comprador,terminado por el cliente
EMP0116,3/24/2025 03:26,CASE029706,chat,CL36873,pre-venta,comprador,terminado por el cliente
EMP0025,2/6/2025 16:03,CASE021210,teléfono,CL73471,pre-venta,comprador,falla
EMP0189,2/17/2025 10:55,CASE040299,teléfono,CL38181,pre-venta,vendedor,colgado por el agente
EMP0046,3/4/2025 12:58,CASE048312,chat,CL57643,reclamos,comprador,falla
EMP0170,1/16/2025 20:31,CASE019422,teléfono,CL93757,pre-venta,comprador,colgado por el agente
EMP0118,1/6/2025 06:50,CASE021138,chat,CL85504,reclamos,vendedor,falla
EMP0154,1/2/2025 08:15,CASE007938,teléfono,CL13199,pre-venta,vendedor,terminado por el cliente
EMP0121,3/4/2025 11:50,CASE047421,chat,CL17035,post-venta,vendedor,terminado por el cliente
EMP0092,1/22/2025 03:56,CASE031754,teléfono,CL11684,post-venta,comprador,colgado por el agente
EMP0009,2/2/2025 04:00,CASE036630,chat,CL57668,reclamos,comprador,colgado por el agente
EMP0069,1/2/2025 06:23,CASE043444,chat,CL29490,pre-venta,vendedor,colgado por el agente
EMP0189,1/29/2025 20:56,CASE032900,teléfono,CL64897,pre-venta,vendedor,falla
EMP0115,2/18/2025 15:12,CASE042374,chat,CL45506,pre-venta,comprador,terminado por el cliente
EMP0124,1/22/2025 20:28,CASE016181,teléfono,CL64950,post-venta,vendedor,colgado por el agente
EMP0154,2/5/2025 19:18,CASE047878,teléfono,CL52992,post-venta,comprador,terminado por el cliente
EMP0177,1/14/2025 21:06,CASE046124,teléfono,CL70018,pre-venta,comprador,colgado por el agente
EMP0014,1/19/2025 08:14,CASE015835,chat,CL35374,post-venta,comprador,colgado por el agente
EMP0265,1/20/2025 08:52,CASE012841,teléfono,CL49158,post-venta,vendedor,falla
EMP0208,1/5/2025 19:06,CASE003323,chat,CL70012,pre-venta,vendedor,terminado por el cliente
EMP0018,3/10/2025 16:39,CASE035975,teléfono,CL86893,post-venta,comprador,falla
EMP0237,3/11/2025 00:31,CASE006890,chat,CL92441,post-venta,vendedor,falla
EMP0283,1/19/2025 20:35,CASE027588,chat,CL17977,post-venta,comprador,terminado por el cliente
EMP0187,1/20/2025 01:52,CASE004415,teléfono,CL72140,pre-venta,vendedor,falla
EMP0150,3/20/2025 19:48,CASE040011,chat,CL13756,reclamos,comprador,falla
EMP0012,2/23/2025 19:11,CASE007586,teléfono,CL97111,post-venta,vendedor,falla
EMP0289,3/28/2025 11:20,CASE039449,chat,CL77063,reclamos,comprador,terminado por el cliente
EMP0180,1/18/2025 18:16,CASE015897,teléfono,CL96776,post-venta,comprador,colgado por el agente
EMP0287,3/5/2025 21:55,CASE047740,teléfono,CL32821,reclamos,vendedor,terminado por el cliente
EMP0016,3/8/2025 06:50,CASE024302,chat,CL18820,post-venta,vendedor,falla
EMP0115,3/19/2025 09:31,CASE010239,chat,CL90753,pre-venta,comprador,terminado por el cliente
EMP0250,2/16/2025 22:53,CASE036752,chat,CL43282,pre-venta,vendedor,colgado por el agente
EMP0010,1/4/2025 20:13,CASE023239,teléfono,CL81717,pre-venta,vendedor,terminado por el cliente
EMP0254,2/16/2025 20:01,CASE011357,chat,CL25571,reclamos,comprador,terminado por el cliente
EMP0160,1/9/2025 07:12,CASE002203,teléfono,CL82199,post-venta,vendedor,terminado por el cliente
EMP0258,2/12/2025 09:37,CASE027319,chat,CL46724,post-venta,comprador,falla
EMP0263,2/14/2025 03:41,CASE012567,teléfono,CL20709,pre-venta,vendedor,falla
EMP0227,1/25/2025 23:20,CASE005837,chat,CL29601,pre-venta,vendedor,falla
EMP0013,1/20/2025 08:32,CASE029212,chat,CL15741,reclamos,vendedor,falla
EMP0255,1/9/2025 17:25,CASE047077,chat,CL84684,reclamos,comprador,falla
EMP0182,1/16/2025 05:55,CASE043137,chat,CL19020,reclamos,comprador,colgado por el agente
EMP0039,1/15/2025 06:54,CASE004516,teléfono,CL65112,post-venta,vendedor,terminado por el cliente
EMP0114,1/29/2025 18:46,CASE003392,chat,CL32047,reclamos,comprador,terminado por el cliente
EMP0159,1/12/2025 09:52,CASE039786,chat,CL98059,reclamos,comprador,falla
EMP0293,2/16/2025 13:53,CASE047377,teléfono,CL95829,reclamos,comprador,terminado por el cliente
EMP0027,3/11/2025 16:40,CASE043582,chat,CL35831,pre-venta,vendedor,colgado por el agente
EMP0233,3/13/2025 07:47,CASE039382,chat,CL47419,reclamos,comprador,falla
EMP0021,1/20/2025 08:11,CASE034277,teléfono,CL74189,post-venta,vendedor,falla
EMP0098,3/11/2025 03:28,CASE043554,chat,CL42458,reclamos,comprador,terminado por el cliente
EMP0197,3/9/2025 16:57,CASE010851,chat,CL36976,pre-venta,comprador,terminado por el cliente
EMP0035,3/19/2025 04:07,CASE014764,teléfono,CL94519,pre-venta,vendedor,colgado por el agente
EMP0117,1/1/2025 11:58,CASE049182,chat,CL68269,post-venta,comprador,falla
EMP0226,1/1/2025 17:21,CASE035153,chat,CL36736,pre-venta,vendedor,colgado por el agente
EMP0114,3/20/2025 14:45,CASE042740,teléfono,CL82045,reclamos,vendedor,colgado por el agente
EMP0265,2/21/2025 21:58,CASE029190,chat,CL61879,reclamos,vendedor,falla
EMP0089,2/26/2025 16:34,CASE007003,teléfono,CL45585,reclamos,vendedor,terminado por el cliente
EMP0133,1/18/2025 18:56,CASE002219,teléfono,CL91851,reclamos,comprador,falla
EMP0250,1/12/2025 08:26,CASE015814,teléfono,CL67677,reclamos,vendedor,terminado por el cliente
EMP0081,1/11/2025 07:00,CASE043817,chat,CL30163,post-venta,vendedor,colgado por el agente
EMP0263,1/18/2025 09:06,CASE007657,chat,CL14855,post-venta,comprador,terminado por el cliente
EMP0157,3/7/2025 05:49,CASE026530,chat,CL59724,pre-venta,vendedor,falla
EMP0288,1/6/2025 08:53,CASE032079,teléfono,CL37111,pre-venta,vendedor,terminado por el cliente
EMP0107,2/22/2025 07:06,CASE004623,chat,CL12872,reclamos,vendedor,colgado por el agente
EMP0248,3/3/2025 16:40,CASE016331,teléfono,CL18272,reclamos,vendedor,falla
EMP0289,3/8/2025 12:25,CASE014920,chat,CL75735,pre-venta,vendedor,falla
EMP0239,2/16/2025 10:32,CASE020742,chat,CL20499,post-venta,vendedor,colgado por el agente
EMP0025,1/19/2025 08:08,CASE019790,chat,CL22954,reclamos,vendedor,colgado por el agente
EMP0075,1/20/2025 09:55,CASE031871,chat,CL26621,pre-venta,comprador,falla
EMP0136,3/16/2025 07:34,CASE044275,teléfono,CL27453,reclamos,comprador,terminado por el cliente
EMP0062,2/11/2025 03:41,CASE026155,teléfono,CL37332,pre-venta,vendedor,falla
EMP0151,2/25/2025 20:23,CASE012151,chat,CL53741,pre-venta,vendedor,colgado por el agente
EMP0134,2/24/2025 05:20,CASE034932,teléfono,CL90661,post-venta,comprador,falla
EMP0136,3/24/2025 21:30,CASE048889,chat,CL61705,reclamos,vendedor,colgado por el agente
EMP0048,2/4/2025 15:12,CASE036762,teléfono,CL25895,reclamos,comprador,falla
EMP0078,1/17/2025 00:47,CASE047185,teléfono,CL83742,reclamos,vendedor,falla
EMP0034,3/30/2025 01:58,CASE027439,chat,CL85721,reclamos,vendedor,falla
EMP0179,2/27/2025 18:14,CASE030104,teléfono,CL86439,pre-venta,vendedor,falla
EMP0212,1/3/2025 08:51,CASE032542,teléfono,CL95419,reclamos,vendedor,terminado por el cliente
EMP0107,3/28/2025 10:51,CASE037579,teléfono,CL17177,post-venta,vendedor,falla
EMP0069,2/17/2025 08:35,CASE005140,teléfono,CL37941,pre-venta,comprador,terminado por el cliente
EMP0240,3/6/2025 18:38,CASE036244,teléfono,CL33953,pre-venta,vendedor,terminado por el cliente
EMP0093,1/11/2025 10:27,CASE000361,chat,CL83792,reclamos,comprador,terminado por el cliente
EMP0080,3/20/2025 14:25,CASE031214,teléfono,CL38546,post-venta,vendedor,colgado por el agente
EMP0053,1/13/2025 16:21,CASE016817,chat,CL20691,post-venta,comprador,terminado por el cliente
EMP0260,2/11/2025 00:53,CASE027902,chat,CL47989,reclamos,vendedor,colgado por el agente
EMP0259,3/10/2025 23:47,CASE000469,chat,CL39219,pre-venta,comprador,falla
EMP0215,1/30/2025 14:35,CASE033547,teléfono,CL22682,pre-venta,vendedor,terminado por el cliente
EMP0094,3/4/2025 13:08,CASE002794,teléfono,CL41584,pre-venta,vendedor,colgado por el agente
EMP0044,1/27/2025 06:27,CASE022067,teléfono,CL96549,pre-venta,vendedor,terminado por el cliente
EMP0007,2/24/2025 22:04,CASE007265,teléfono,CL87353,reclamos,vendedor,colgado por el agente
EMP0059,2/27/2025 21:52,CASE028978,chat,CL44153,pre-venta,comprador,falla
EMP0268,1/18/2025 20:20,CASE047409,chat,CL42071,pre-venta,comprador,falla
EMP0110,3/3/2025 03:50,CASE018240,teléfono,CL13581,reclamos,comprador,colgado por el agente
EMP0174,3/18/2025 14:39,CASE005248,teléfono,CL19587,reclamos,comprador,terminado por el cliente
EMP0228,2/26/2025 17:59,CASE038444,teléfono,CL83872,reclamos,vendedor,colgado por el agente
EMP0256,2/3/2025 21:28,CASE048409,chat,CL62747,reclamos,comprador,colgado por el agente
EMP0042,2/1/2025 18:34,CASE009178,chat,CL22130,pre-venta,vendedor,terminado por el cliente
EMP0267,3/30/2025 07:33,CASE046949,chat,CL67379,post-venta,comprador,terminado por el cliente
EMP0134,1/9/2025 06:08,CASE039389,teléfono,CL54993,pre-venta,vendedor,falla
EMP0072,1/14/2025 21:04,CASE005729,chat,CL82686,pre-venta,vendedor,falla
EMP0227,2/21/2025 10:03,CASE014269,chat,CL83941,reclamos,vendedor,falla
EMP0243,2/8/2025 13:09,CASE000142,teléfono,CL79352,pre-venta,comprador,colgado por el agente
EMP0040,3/5/2025 21:52,CASE049574,teléfono,CL53214,reclamos,vendedor,colgado por el agente
EMP0188,3/24/2025 09:07,CASE032246,chat,CL41380,pre-venta,comprador,falla
EMP0196,2/2/2025 22:05,CASE033265,teléfono,CL99824,reclamos,comprador,colgado por el agente
EMP0143,3/18/2025 14:15,CASE002398,chat,CL85711,reclamos,vendedor,terminado por el cliente
EMP0070,2/11/2025 17:28,CASE041451,chat,CL54093,pre-venta,vendedor,terminado por el cliente
EMP0061,1/28/2025 08:01,CASE023323,teléfono,CL84172,pre-venta,comprador,colgado por el agente
EMP0066,1/20/2025 13:10,CASE028812,teléfono,CL91406,pre-venta,comprador,colgado por el agente
EMP0103,1/8/2025 11:19,CASE049435,chat,CL57732,reclamos,vendedor,terminado por el cliente
EMP0112,2/20/2025 10:47,CASE040801,teléfono,CL27140,pre-venta,vendedor,terminado por el cliente
EMP0275,2/6/2025 07:55,CASE025275,teléfono,CL24948,post-venta,comprador,falla
EMP0232,1/2/2025 02:19,CASE030653,chat,CL22755,pre-venta,vendedor,terminado por el cliente
EMP0123,3/25/2025 22:02,CASE019324,teléfono,CL48036,pre-venta,comprador,terminado por el cliente
EMP0041,1/10/2025 17:04,CASE022398,chat,CL16461,post-venta,vendedor,terminado por el cliente
EMP0280,1/6/2025 03:41,CASE033104,chat,CL36187,pre-venta,comprador,colgado por el agente
EMP0232,3/28/2025 15:55,CASE008262,teléfono,CL13728,post-venta,vendedor,falla
EMP0247,3/22/2025 03:25,CASE040218,teléfono,CL10265,pre-venta,comprador,terminado por el cliente
EMP0023,1/12/2025 13:05,CASE013834,chat,CL65945,pre-venta,comprador,colgado por el agente
EMP0046,1/28/2025 13:57,CASE041652,teléfono,CL64439,post-venta,comprador,colgado por el agente
EMP0111,2/24/2025 14:14,CASE007157,teléfono,CL89225,pre-venta,comprador,falla
EMP0108,1/13/2025 22:30,CASE046456,chat,CL27786,reclamos,vendedor,colgado por el agente
EMP0164,3/22/2025 03:03,CASE000890,chat,CL67733,pre-venta,vendedor,falla
EMP0276,1/9/2025 09:28,CASE039217,teléfono,CL78535,pre-venta,comprador,terminado por el cliente
EMP0155,3/18/2025 10:43,CASE048497,chat,CL62735,reclamos,comprador,colgado por el agente
EMP0239,3/26/2025 08:36,CASE021498,teléfono,CL49740,post-venta,vendedor,colgado por el agente
EMP0196,1/11/2025 08:42,CASE032559,teléfono,CL14943,pre-venta,vendedor,terminado por el cliente
EMP0011,1/27/2025 16:04,CASE047021,chat,CL65461,post-venta,comprador,colgado por el agente
EMP0037,1/28/2025 07:38,CASE003498,chat,CL54270,post-venta,comprador,colgado por el agente
EMP0092,3/26/2025 07:46,CASE000085,teléfono,CL80010,pre-venta,comprador,colgado por el agente
EMP0031,2/18/2025 18:54,CASE021566,chat,CL29561,reclamos,vendedor,falla
EMP0172,3/12/2025 00:40,CASE008007,teléfono,CL73730,pre-venta,comprador,colgado por el agente
EMP0182,2/10/2025 09:04,CASE035091,chat,CL19429,post-venta,comprador,terminado por el cliente
EMP0267,3/21/2025 12:59,CASE030679,teléfono,CL58796,post-venta,vendedor,terminado por el cliente
EMP0220,1/14/2025 20:26,CASE030614,teléfono,CL95279,reclamos,vendedor,falla
EMP0279,3/11/2025 01:07,CASE028503,chat,CL80703,pre-venta,comprador,falla
EMP0049,3/3/2025 07:38,CASE025291,teléfono,CL30323,pre-venta,comprador,terminado por el cliente
EMP0242,3/18/2025 21:00,CASE042079,teléfono,CL73660,reclamos,comprador,terminado por el cliente
EMP0067,3/12/2025 23:14,CASE009943,chat,CL51720,reclamos,vendedor,colgado por el agente
EMP0204,3/1/2025 19:27,CASE027465,chat,CL67191,post-venta,vendedor,terminado por el cliente
EMP0100,2/8/2025 10:12,CASE022552,teléfono,CL10802,pre-venta,comprador,colgado por el agente
EMP0070,3/21/2025 23:58,CASE016065,teléfono,CL56484,post-venta,vendedor,terminado por el cliente
EMP0091,1/10/2025 15:03,CASE026312,teléfono,CL83140,reclamos,comprador,falla
EMP0126,3/21/2025 17:50,CASE002278,teléfono,CL16632,reclamos,vendedor,terminado por el cliente
EMP0053,2/6/2025 18:40,CASE024095,chat,CL62166,reclamos,vendedor,colgado por el agente
EMP0117,3/8/2025 14:27,CASE020866,chat,CL76881,pre-venta,comprador,falla
EMP0001,1/1/2025 12:43,CASE009604,teléfono,CL54657,pre-venta,vendedor,falla
EMP0101,1/23/2025 15:57,CASE034512,chat,CL18886,reclamos,comprador,terminado por el cliente
EMP0245,3/20/2025 11:21,CASE007245,chat,CL21703,pre-venta,comprador,falla
EMP0037,3/12/2025 04:57,CASE037361,chat,CL60921,reclamos,vendedor,falla
EMP0232,1/21/2025 08:06,CASE016416,teléfono,CL73036,reclamos,comprador,falla
EMP0101,1/22/2025 20:11,CASE009173,teléfono,CL17279,reclamos,comprador,colgado por el agente
EMP0094,3/22/2025 05:15,CASE043085,teléfono,CL21968,post-venta,comprador,colgado por el agente
EMP0211,1/4/2025 19:39,CASE011723,teléfono,CL42785,post-venta,vendedor,colgado por el agente
EMP0204,3/5/2025 07:54,CASE049603,teléfono,CL34166,post-venta,vendedor,colgado por el agente
EMP0052,2/13/2025 07:24,CASE043886,teléfono,CL47987,post-venta,vendedor,terminado por el cliente
EMP0053,2/7/2025 10:42,CASE037250,chat,CL51269,pre-venta,comprador,falla
EMP0177,3/15/2025 04:05,CASE029323,chat,CL35787,post-venta,vendedor,terminado por el cliente
EMP0105,1/8/2025 05:38,CASE030631,chat,CL50897,pre-venta,comprador,falla
EMP0196,2/21/2025 23:15,CASE025144,chat,CL42053,pre-venta,vendedor,colgado por el agente
EMP0176,2/12/2025 12:10,CASE041429,chat,CL51230,post-venta,vendedor,terminado por el cliente
EMP0043,3/21/2025 01:41,CASE048129,chat,CL59540,reclamos,vendedor,colgado por el agente
EMP0032,2/10/2025 16:34,CASE043506,chat,CL26019,reclamos,vendedor,colgado por el agente
EMP0219,3/22/2025 11:43,CASE024129,chat,CL40753,post-venta,vendedor,falla
EMP0285,3/20/2025 15:48,CASE017263,chat,CL33634,reclamos,comprador,falla
EMP0277,2/20/2025 08:29,CASE019167,chat,CL20793,pre-venta,vendedor,colgado por el agente
EMP0157,1/20/2025 09:30,CASE017591,chat,CL70768,post-venta,comprador,falla
EMP0074,1/9/2025 07:49,CASE008123,chat,CL75459,reclamos,comprador,falla
EMP0143,2/14/2025 10:15,CASE012125,chat,CL77048,pre-venta,vendedor,falla
EMP0270,1/29/2025 13:05,CASE040655,teléfono,CL30015,post-venta,comprador,terminado por el cliente
EMP0071,2/1/2025 03:56,CASE002032,teléfono,CL54438,post-venta,vendedor,colgado por el agente
EMP0059,1/3/2025 00:02,CASE007257,teléfono,CL10110,reclamos,comprador,terminado por el cliente
EMP0207,2/27/2025 16:52,CASE034350,teléfono,CL59064,reclamos,comprador,colgado por el agente
EMP0120,1/24/2025 18:56,CASE034348,teléfono,CL44729,pre-venta,vendedor,falla
EMP0282,1/1/2025 16:56,CASE042547,chat,CL73265,pre-venta,comprador,colgado por el agente
EMP0189,2/9/2025 12:21,CASE010065,teléfono,CL99151,post-venta,comprador,terminado por el cliente
EMP0104,1/20/2025 09:46,CASE012509,teléfono,CL97706,reclamos,vendedor,falla
EMP0107,2/13/2025 02:42,CASE035217,chat,CL96030,pre-venta,comprador,terminado por el cliente
EMP0183,3/24/2025 05:39,CASE045504,teléfono,CL10648,pre-venta,comprador,falla
EMP0204,1/26/2025 10:30,CASE004245,teléfono,CL20348,pre-venta,vendedor,colgado por el agente
EMP0184,1/16/2025 03:20,CASE023295,teléfono,CL12503,pre-venta,vendedor,terminado por el cliente
